Vessel_17	992810	10	13	11	52	286.4944444444	-71.5094	41.2676	1	nan	44	3	0.825	16.75	0.01	2019
Vessel_17	992810	10	13	13	39	286.56875	-71.4448	41.2724	1	nan	41	5	1.275	16.68	0.05	2019
Vessel_17	992810	10	13	17	14	286.7180555556	-71.5274	41.2689	1	nan	43	6	2.475	16.69	0.04	2019
Vessel_17	992810	10	14	12	58	287.5402777778	-71.7338	41.2933	1	nan	34	4	0.5	16.77	0.01	2019
Vessel_17	992810	10	14	14	34	287.6069444444	-71.8141	41.2812	1	nan	42	5	0.65	16.68	0	2019
Vessel_17	992810	10	14	16	41	287.6951388889	-71.7583	41.2722	1	nan	38	6	1.1	16.67	0.04	2019
Vessel_17	992810	10	14	19	44	287.8222222222	-71.5781	41.3091	1	nan	36	6	2.4	16.7	0.11	2019
Vessel_17	992810	10	15	12	27	288.51875	-71.409	41.2823	1	nan	37	4	0.675	16.32	0.05	2019
Vessel_17	992810	10	15	14	54	288.6208333333	-71.4637	41.2367	1	nan	38	1	0.15	16.29	0.07	2019
Vessel_17	992810	10	15	17	36	288.7333333333	-71.5251	41.2761	1	nan	43	7	1.775	16.53	0.02	2019
Vessel_17	992810	10	16	12	13	289.5090277778	-71.5117	41.2748	1	nan	44	4	0.775	16.52	0.01	2019
Vessel_17	992810	10	16	14	9	289.5895833333	-71.4526	41.2718	1	nan	41	5	1.425	16.36	0.04	2019
Vessel_17	992810	10	16	16	43	289.6965277778	-71.5116	41.2848	1	nan	42	6	2.1	16.37	0.06	2019
Vessel_17	992810	10	19	15	14	292.6347222222	-71.4809	41.2732	1	nan	42	6	1.25	15.93	0.09	2019
Vessel_17	992810	10	19	17	34	292.7319444444	-71.5419	41.3042	1	nan	37	6	1.75	15.98	0.12	2019
Vessel_17	992810	10	19	19	8	292.7972222222	-71.5696	41.3124	1	nan	32	5	0.225	16.1	0	2019
Vessel_17	992810	10	20	12	11	293.5076388889	-71.4118	41.3403	1	nan	32	3	1.25	15.88	0.07	2019
Vessel_17	992810	10	20	16	4	293.6694444444	-71.4319	41.2758	1	nan	39	5	0.95	16	0.12	2019
Vessel_17	992810	10	20	17	57	293.7479166667	-71.4192	41.3648	1	nan	33	4	1.275	15.85	0.06	2019
Vessel_17	992810	10	25	16	35	298.6909722222	-71.7984	41.2802	1	nan	42	5	0.425	15.65	0.01	2019
Vessel_17	992810	10	25	19	37	298.8173611111	-71.7412	41.2785	1	nan	39	7	2	15.65	0.04	2019
Vessel_17	992810	10	26	12	54	299.5375	-71.6754	41.2833	1	nan	37	6	1.825	15.67	0.03	2019
Vessel_17	992810	10	26	14	59	299.6243055556	-71.7928	41.2725	1	nan	39	6	1.625	15.7	0.03	2019
Vessel_17	992810	10	26	18	52	299.7861111111	-71.6331	41.2932	1	nan	39	6	1.2	15.66	0.02	2019
Vessel_17	992810	10	28	12	28	301.5194444444	-71.5937	41.3073	1	nan	33	5	1.2	15.34	0.18	2019
Vessel_17	992810	10	28	15	11	301.6326388889	-71.8068	41.2809	1	nan	42	6	0.675	15.72	0	2019
Vessel_17	992810	11	9	18	10	313.7569444444	-71.5326	41.3151	1	nan	41	2	0.067	14.74	0.02	2019
Vessel_17	992810	11	11	14	54	315.6208333333	-71.7271	41.296	1	nan	34	5	0.95	14.17	0.07	2019
Vessel_17	992810	11	19	16	50	323.7013888889	-71.782	41.2795	1	nan	42	5	0.2	12.94	0	2019
Vessel_17	992810	11	20	15	36	324.65	-71.7991	41.2805	1	nan	42	6	0.6	12.98	0.07	2019
Vessel_17	992810	12	4	12	21	338.5145833333	-71.5587	41.2854	1	nan	43	5	0.45	10.37	0.01	2019
